SerialNo,Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other
1,Afghanistan,AFG,1990,0.270508477,0.092876423,0.128663965,0.031033244,0.017935561,0,
2,Afghanistan,AFG,1991,0.27747427,0.095271004,0.131843614,0.031932698,0.018427702,0,
3,Afghanistan,AFG,1992,0.284440063,0.097665584,0.135023263,0.032832153,0.018919842,0,
4,Afghanistan,AFG,1993,0.291405856,0.100060165,0.138202912,0.033731607,0.019411982,0,
5,Afghanistan,AFG,1994,0.298371649,0.102454746,0.141382561,0.034631061,0.019904123,0,
6,Afghanistan,AFG,1995,0.305337442,0.104849326,0.144562211,0.035530516,0.020396263,0,
7,Afghanistan,AFG,1996,0.312303235,0.107243907,0.14774186,0.03642997,0.020888404,0,
8,Afghanistan,AFG,1997,0.319269028,0.109638488,0.150921509,0.037329425,0.021380544,0,
9,Afghanistan,AFG,1998,0.326234821,0.112033068,0.154101158,0.038228879,0.021872684,0,
10,Afghanistan,AFG,1999,0.333200614,0.114427649,0.157280807,0.039128333,0.022364825,0,
11,Afghanistan,AFG,2000,0.340166407,0.11682223,0.160460456,0.040027788,0.022856965,0,
12,Antigua and Barbuda,ATG,1990,3.47145,0,3.47145,0,0,0,
13,Antigua and Barbuda,ATG,1991,3.339598,0,3.339598,0,0,0,
14,Antigua and Barbuda,ATG,1992,3.229991,0,3.229991,0,0,0,
15,Antigua and Barbuda,ATG,1993,3.283653,0,3.283653,0,0,0,
16,Antigua and Barbuda,ATG,1994,3.223044,0,3.223044,0,0,0,
17,Antigua and Barbuda,ATG,1995,3.267698,0,3.267698,0,0,0,
18,Antigua and Barbuda,ATG,1996,3.412132,0,3.412132,0,0,0,
19,Antigua and Barbuda,ATG,1997,3.601337,0,3.601337,0,0,0,
20,Antigua and Barbuda,ATG,1998,3.736097,0,3.736097,0,0,0,
21,Antigua and Barbuda,ATG,1999,3.821785,0,3.821785,0,0,0,
22,Antigua and Barbuda,ATG,2000,3.905403,0,3.905403,0,0,0,
23,Argentina,ARG,1990,3.434042,0.094076,1.813496,1.324029,0.055825,0.146615,
24,Argentina,ARG,1991,3.549404,0.081236,1.849611,1.428269,0.066333,0.123957,
25,Argentina,ARG,1992,3.611462,0.0835,1.895619,1.438933,0.074326,0.119083,
26,Argentina,ARG,1993,3.461271,0.067626,1.973546,1.19929,0.081141,0.139668,
27,Argentina,ARG,1994,3.544031,0.10326,1.948553,1.23742,0.088435,0.166363,
28,Argentina,ARG,1995,3.656054,0.105899,1.798076,1.522215,0.075001,0.154864,
29,Argentina,ARG,1996,3.807982,0.087587,1.862732,1.625956,0.068439,0.163269,
30,Argentina,ARG,1997,3.843019,0.077544,1.866988,1.71722,0.08848,0.092787,
31,Argentina,ARG,1998,3.848733,0.07837,1.92022,1.70048,0.090608,0.059056,
32,Argentina,ARG,1999,4.018362,0.058781,1.984144,1.84489,0.089761,0.040787,
33,Argentina,ARG,2000,3.840177,0.044676,1.819061,1.873127,0.074749,0.028565,
34,Armenia,ARM,1990,2.515063,0.195273,1.023371,1.180563,0.088707,0.02715,
35,Armenia,ARM,1991,2.010145,0.167022,0.773996,0.961519,0.082778,0.02483,
36,Armenia,ARM,1992,1.640187,0.104552,0.496111,0.972747,0.066777,0,
37,Armenia,ARM,1993,0.744802,0.002123,0.271694,0.436196,0.03479,0,
38,Armenia,ARM,1994,0.80426,0.028237,0.279113,0.478945,0.017964,0,
39,Armenia,ARM,1995,1.033225,0.002205,0.201792,0.787321,0.041906,0,
40,Armenia,ARM,1996,0.78676,0.004443,0.111067,0.618645,0.052604,0,
41,Armenia,ARM,1997,0.999334,0.00448,0.11984,0.818723,0.056291,0,
42,Armenia,ARM,1998,1.048344,0.004518,0.125367,0.860628,0.057832,0,
43,Armenia,ARM,1999,0.951187,0.002286,0.182855,0.709708,0.056338,0,
44,Armenia,ARM,2000,1.101904,0,0.248621,0.809462,0.043821,0,
45,Aruba,ABW,1990,7.415875,0,7.415875,0,0,0,
46,Aruba,ABW,1991,7.828598,0,7.828598,0,0,0,
47,Aruba,ABW,1992,7.673353,0,7.673353,0,0,0,
48,Aruba,ABW,1993,8.962521,0,8.962521,0,0,0,
49,Aruba,ABW,1994,8.827734,0,8.827734,0,0,0,
50,Aruba,ABW,1995,9.177833,0,9.177833,0,0,0,
51,Aruba,ABW,1996,9.134971,0,9.134971,0,0,0,
52,Aruba,ABW,1997,9.265411,0,9.265411,0,0,0,
53,Aruba,ABW,1998,9.555806,0,9.555806,0,0,0,
54,Aruba,ABW,1999,9.321653,0,9.321653,0,0,0,
55,Aruba,ABW,2000,26.688096,0,26.688096,0,0,0,
56,Australia,AUS,1990,16.315938,8.322372,5.21129,2.021047,0.203125,0.426589,0.131515
57,Australia,AUS,1991,16.184767,8.458231,5.10944,1.898331,0.184298,0.405371,0.129096
58,Australia,AUS,1992,16.293502,8.592776,5.034606,1.945338,0.167411,0.41825,0.135121
59,Australia,AUS,1993,16.383765,8.513086,5.126423,2.023083,0.170416,0.404772,0.145985
60,Australia,AUS,1994,16.494706,8.501654,5.162678,2.079807,0.195685,0.386406,0.168476
61,Australia,AUS,1995,16.941788,8.649611,5.339474,2.212464,0.186511,0.392197,0.161532
62,Australia,AUS,1996,17.125455,8.806092,5.419386,2.183483,0.178105,0.371245,0.167144
63,Australia,AUS,1997,17.396973,9.107437,5.344199,2.231057,0.172979,0.36324,0.178061
64,Australia,AUS,1998,17.959464,9.547336,5.329969,2.337879,0.186833,0.37104,0.186407
65,Australia,AUS,1999,18.269805,9.745037,5.340145,2.422689,0.187225,0.381106,0.193604
66,Australia,AUS,2000,18.384487,9.768724,5.381089,2.449993,0.190391,0.418176,0.176112
67,Austria,AUT,1990,8.093169,2.362184,3.76357,1.541439,0.264811,0.013304,0.14786
68,Austria,AUT,1991,8.476922,2.411065,4.049568,1.611896,0.258519,0.014333,0.13154
69,Austria,AUT,1992,7.683372,1.83474,3.845521,1.596599,0.268467,0.015331,0.122715
70,Austria,AUT,1993,7.674692,1.679089,3.954933,1.647258,0.257027,0.014193,0.122191
71,Austria,AUT,1994,7.692873,1.695763,3.87049,1.720872,0.264922,0.016094,0.124732
72,Austria,AUT,1995,8.055957,1.940696,3.882032,1.874737,0.205268,0.016008,0.137216
73,Austria,AUT,1996,8.465276,1.893417,4.244387,1.984913,0.205358,0.008949,0.128252
74,Austria,AUT,1997,8.442677,2.027803,4.123441,1.920444,0.221024,0.015149,0.134817
75,Austria,AUT,1998,8.387597,1.718456,4.345563,1.970583,0.200439,0.017806,0.13475
76,Austria,AUT,1999,8.215235,1.736258,4.108528,2.014887,0.201136,0.021364,0.133062
77,Austria,AUT,2000,8.257958,1.966514,4.015163,1.905778,0.213666,0.020563,0.136275
78,Azerbaijan,AZE,1990,6.909932,0.046113,3.025596,3.748151,0.064348,0.025723,
79,Azerbaijan,AZE,1991,6.627126,0.033306,2.974902,3.533404,0.061936,0.023579,
80,Azerbaijan,AZE,1992,7.349459,0.008629,4.085206,2.956765,0.049587,0.249273,
81,Azerbaijan,AZE,1993,6.253931,0.00142,3.981586,2.232926,0.037999,0,
82,Azerbaijan,AZE,1994,5.362381,0.000468,3.200311,2.131355,0.030247,0,
83,Azerbaijan,AZE,1995,4.222076,0.001858,2.520433,1.686791,0.012994,0,
84,Azerbaijan,AZE,1996,3.930295,0.001844,2.436776,1.476541,0.015134,0,
85,Azerbaijan,AZE,1997,3.725249,0.001832,2.318836,1.382691,0.021889,0,
86,Azerbaijan,AZE,1998,3.93799,0.000456,2.605158,1.31807,0.014307,0,
87,Azerbaijan,AZE,1999,3.526508,0,2.07092,1.442725,0.012863,0,
88,Azerbaijan,AZE,2000,3.602577,0,2.193389,1.39441,0.014778,0,
89,Bahamas,BHS,1990,7.472054,0.013536,7.458517,0,0,0,
90,Bahamas,BHS,1991,7.233552,0.013297,7.220255,0,0,0,
91,Bahamas,BHS,1992,6.627017,0.01302,6.613998,0,0,0,
92,Bahamas,BHS,1993,6.052331,0.012715,6.039616,0,0,0,
93,Bahamas,BHS,1994,6.01949,0.012489,6.007001,0,0,0,
94,Bahamas,BHS,1995,6.140222,0.012232,6.12799,0,0,0,
95,Bahamas,BHS,1996,5.947798,0.01204,5.935758,0,0,0,
96,Bahamas,BHS,1997,5.185836,0.011813,5.174023,0,0,0,
97,Bahamas,BHS,1998,6.308068,0.011596,6.296472,0,0,0,
98,Bahamas,BHS,1999,6.349353,0.011461,6.337892,0,0,0,
99,Bahamas,BHS,2000,6.234168,0.011273,6.222895,0,0,0,
100,Bahrain,BHR,1990,23.976315,0,3.653959,20.202993,0.119364,0,
101,Bahrain,BHR,1991,22.144599,0,3.469548,18.559002,0.116049,0,
102,Bahrain,BHR,1992,19.610753,0,1.520378,17.927239,0.163137,0,
103,Bahrain,BHR,1993,25.461367,0,3.499529,21.801807,0.160031,0,
104,Bahrain,BHR,1994,24.870384,0,4.063878,20.652901,0.153605,0,
105,Bahrain,BHR,1995,24.124093,0,2.713924,21.280986,0.129183,0,
106,Bahrain,BHR,1996,24.638212,0,3.259309,21.257875,0.121028,0,
107,Bahrain,BHR,1997,26.49053,0,4.177772,22.208451,0.104307,0,
108,Bahrain,BHR,1998,27.311216,0,4.462286,22.714616,0.134313,0,
109,Bahrain,BHR,1999,25.990287,0,3.033336,22.869131,0.08782,0,
110,Bahrain,BHR,2000,26.416889,0,3.677174,22.691356,0.048358,0,
111,Bangladesh,BGD,1990,0.131422,0.009983,0.04981,0.070699,0.000931,0,
112,Bangladesh,BGD,1991,0.134947,0.003119,0.048197,0.082911,0.00072,0,
113,Bangladesh,BGD,1992,0.138219,0.002898,0.048306,0.086338,0.000677,0,
114,Bangladesh,BGD,1993,0.141625,0.001066,0.048296,0.091617,0.000645,0,
115,Bangladesh,BGD,1994,0.151693,0.000856,0.05097,0.099246,0.000621,0,
116,Bangladesh,BGD,1995,0.178632,0.010358,0.057078,0.110611,0.000586,0,
117,Bangladesh,BGD,1996,0.179291,0.005654,0.059754,0.1126,0.001282,0,
118,Bangladesh,BGD,1997,0.189495,0.010056,0.068892,0.108667,0.00188,0,
119,Bangladesh,BGD,1998,0.186552,0.002829,0.066366,0.115197,0.00216,0,
120,Bangladesh,BGD,1999,0.197823,0.001387,0.069837,0.123198,0.0034,0,
121,Bangladesh,BGD,2000,0.205309,0.009699,0.059501,0.130657,0.005452,0,
122,Barbados,BRB,1990,4.133696,0,3.552637,0.198155,0.382904,0,
123,Barbados,BRB,1991,4.63373,0,4.082066,0.169498,0.382167,0,
124,Barbados,BRB,1992,3.74096,0,3.266752,0.140808,0.3334,0,
125,Barbados,BRB,1993,4.216717,0,3.95808,0.140857,0.11778,0,
126,Barbados,BRB,1994,2.821812,0,2.534022,0.140001,0.147789,0,
127,Barbados,BRB,1995,3.075205,0,2.807684,0.125717,0.141803,0,
128,Barbados,BRB,1996,3.129887,0,2.816392,0.11154,0.201956,0,
129,Barbados,BRB,1997,3.37445,0,2.909218,0.139197,0.326035,0,
130,Barbados,BRB,1998,4.170274,0,3.557794,0.125079,0.487401,0,
131,Barbados,BRB,1999,4.400391,0,3.758731,0.166438,0.475222,0,
132,Barbados,BRB,2000,4.351262,0,3.710282,0.138443,0.502537,0,
133,Belarus,BLR,1990,10.389298,0.977302,6.419356,2.549641,0.09444,0.000689,0.347871
134,Belarus,BLR,1991,9.951756,0.943981,6.172439,2.427348,0.090536,0.000657,0.316796
135,Belarus,BLR,1992,8.923616,0.833721,4.554879,3.158699,0.086693,0.00066,0.288965
136,Belarus,BLR,1993,7.686841,0.731138,3.764241,2.867215,0.081488,0.000643,0.242117
137,Belarus,BLR,1994,6.479889,0.60251,3.11038,2.555074,0.060117,0.000624,0.151184
138,Belarus,BLR,1995,5.821775,0.562947,2.734484,2.326622,0.053778,0.000601,0.143343
139,Belarus,BLR,1996,5.9153,0.559892,2.636056,2.513295,0.061043,0.000591,0.144424
140,Belarus,BLR,1997,5.921437,0.483652,2.28143,2.904827,0.079357,0.000601,0.171569
141,Belarus,BLR,1998,5.800014,0.4612,2.222598,2.85736,0.088231,0.000603,0.170021
142,Belarus,BLR,1999,5.623197,0.398905,2.02007,2.97748,0.085877,0.000614,0.14025
143,Belarus,BLR,2000,5.353295,0.409314,1.677876,3.055351,0.084036,0.000624,0.126095
144,Belgium,BEL,1990,12.078108,4.15616,5.370391,1.992704,0.283525,0.008525,0.266803
145,Belgium,BEL,1991,12.352208,4.017405,5.62542,2.164475,0.288419,0.008365,0.248122
146,Belgium,BEL,1992,12.228685,3.805587,5.652384,2.216765,0.308351,0.00836,0.237238
147,Belgium,BEL,1993,12.089394,3.640255,5.586799,2.311057,0.306884,0.008358,0.236041
148,Belgium,BEL,1994,12.393784,3.775165,5.697576,2.353323,0.315683,0.00836,0.243677
149,Belgium,BEL,1995,12.47455,3.660692,5.620237,2.605673,0.322461,0.008362,0.257124
150,Belgium,BEL,1996,12.789888,3.378706,5.980308,2.885772,0.297215,0.00916,0.238728
151,Belgium,BEL,1997,12.209263,3.142894,5.771291,2.731678,0.311369,0.009204,0.242829
152,Belgium,BEL,1998,12.780282,3.259916,5.921201,3.029437,0.311608,0.009835,0.248286
153,Belgium,BEL,1999,12.196935,2.82968,5.571561,3.231012,0.304496,0.010772,0.249415
154,Belgium,BEL,2000,12.345606,3.085595,5.429703,3.23441,0.318608,0.016116,0.261174
155,Belize,BLZ,1990,1.705689,0,1.705689,0,0,0,
156,Belize,BLZ,1991,2.181163,0,2.181163,0,0,0,
157,Belize,BLZ,1992,1.867629,0,1.867629,0,0,0,
158,Belize,BLZ,1993,1.943546,0,1.943546,0,0,0,
159,Belize,BLZ,1994,1.883558,0,1.883558,0,0,0,
160,Belize,BLZ,1995,1.853996,0,1.853996,0,0,0,
161,Belize,BLZ,1996,1.466717,0,1.466717,0,0,0,
162,Belize,BLZ,1997,1.788824,0,1.788824,0,0,0,
163,Belize,BLZ,1998,1.645409,0,1.645409,0,0,0,
164,Belize,BLZ,1999,1.495619,0,1.495619,0,0,0,
165,Belize,BLZ,2000,1.646015,0,1.646015,0,0,0,
166,Benin,BEN,1990,0.112858,0,0.098498,0,0.01436,0,
167,Benin,BEN,1991,0.117069,0,0.103142,0,0.013927,0,
168,Benin,BEN,1992,0.122934,0,0.109428,0,0.013506,0,
169,Benin,BEN,1993,0.141499,0,0.12778,0,0.013719,0,
170,Benin,BEN,1994,0.153886,0,0.142888,0,0.010998,0,
171,Benin,BEN,1995,0.158152,0,0.144827,0,0.013325,0,
172,Benin,BEN,1996,0.190818,0,0.180133,0,0.010685,0,
173,Benin,BEN,1997,0.191635,0,0.179556,0,0.012078,0,
174,Benin,BEN,1998,0.169171,0,0.169171,0,0,0,
175,Benin,BEN,1999,0.215352,0,0.215352,0,0,0,
176,Benin,BEN,2000,0.210478,0,0.210478,0,0,0,
177,Bermuda,BMU,1990,8.734435,0,8.734435,0,0,0,
178,Bermuda,BMU,1991,9.306563,0,9.306563,0,0,0,
179,Bermuda,BMU,1992,7.915778,0,7.915778,0,0,0,
180,Bermuda,BMU,1993,9.169513,0,9.169513,0,0,0,
181,Bermuda,BMU,1994,8.987836,0,8.987836,0,0,0,
182,Bermuda,BMU,1995,8.934331,0,8.934331,0,0,0,
183,Bermuda,BMU,1996,8.817112,0,8.817112,0,0,0,
184,Bermuda,BMU,1997,8.69962,0,8.69962,0,0,0,
185,Bermuda,BMU,1998,8.585186,0,8.585186,0,0,0,
186,Bermuda,BMU,1999,8.4118,0,8.4118,0,0,0,
187,Bermuda,BMU,2000,8.418048,0,8.418048,0,0,0,
188,Bhutan,BTN,1990,0.229639,0.085294,0.144344,0,,0,
189,Bhutan,BTN,1991,0.30905,0.083902,0.141988,0,0.08316,0,
190,Bhutan,BTN,1992,0.374967,0.147649,0.140938,0,0.08638,0,
191,Bhutan,BTN,1993,0.330425,0.084418,0.161801,0,0.084207,0,
192,Bhutan,BTN,1994,0.386724,0.121629,0.171711,0,0.093384,0,
193,Bhutan,BTN,1995,0.447862,0.145855,0.194474,0,0.107533,0,
194,Bhutan,BTN,1996,0.527768,0.172578,0.234706,0,0.120484,0,
195,Bhutan,BTN,1997,0.686501,0.344986,0.223226,0,0.118289,0,
196,Bhutan,BTN,1998,0.661148,0.322244,0.230174,0,0.108729,0,
197,Bhutan,BTN,1999,0.651413,0.308012,0.237426,0,0.105975,0,
198,Bhutan,BTN,2000,0.652028,0.299506,0.249588,0,0.102934,0,
199,"Bonaire, Saint Eustatius and Saba",BES,1990,5.479222,0,5.479222,0,0,0,
200,"Bonaire, Saint Eustatius and Saba",BES,1991,4.330355,0,4.330355,0,0,0,
201,"Bonaire, Saint Eustatius and Saba",BES,1992,3.535458,0,3.535458,0,0,0,
202,"Bonaire, Saint Eustatius and Saba",BES,1993,5.412099,0,5.412099,0,0,0,
203,"Bonaire, Saint Eustatius and Saba",BES,1994,5.141057,0,5.141057,0,0,0,
204,"Bonaire, Saint Eustatius and Saba",BES,1995,5.035112,0,5.035112,0,0,0,
205,"Bonaire, Saint Eustatius and Saba",BES,1996,4.659931,0,4.659931,0,0,0,
206,"Bonaire, Saint Eustatius and Saba",BES,1997,4.823551,0,4.823551,0,0,0,
207,"Bonaire, Saint Eustatius and Saba",BES,1998,0.2633,0,0.2633,0,0,0,
208,"Bonaire, Saint Eustatius and Saba",BES,1999,1.951023,0,1.951023,0,0,0,
209,"Bonaire, Saint Eustatius and Saba",BES,2000,5.11747,0,5.11747,0,0,0,
210,Bosnia and Herzegovina,BIH,1990,4.319349,3.435373,0.679312,0.175638,0.021868,0.007159,
211,Bosnia and Herzegovina,BIH,1991,3.050445,2.232707,0.624721,0.165744,0.022424,0.004849,
212,Bosnia and Herzegovina,BIH,1992,3.514888,2.943553,0.372764,0.18424,0.01433,0,
213,Bosnia and Herzegovina,BIH,1993,3.190625,2.766366,0.341033,0.067835,0.015391,0,
214,Bosnia and Herzegovina,BIH,1994,0.851853,0.312254,0.428011,0.085602,0.025986,0,
215,Bosnia and Herzegovina,BIH,1995,0.90708,0.36693,0.441097,0.075143,0.023909,0,
216,Bosnia and Herzegovina,BIH,1996,1.084896,0.511447,0.43731,0.121058,0.015081,0,
217,Bosnia and Herzegovina,BIH,1997,2.06677,1.542452,0.435399,0.0697,0.01922,0,
218,Bosnia and Herzegovina,BIH,1998,2.563899,1.933923,0.523548,0.078354,0.028074,0,
219,Bosnia and Herzegovina,BIH,1999,2.488133,1.867725,0.51347,0.079403,0.027535,0,
220,Bosnia and Herzegovina,BIH,2000,3.278548,2.322612,0.789688,0.109557,0.056691,0,
221,Botswana,BWA,1990,2.012986,1.302842,0.710144,0,,0,
222,Botswana,BWA,1991,1.90819,1.244702,0.663487,0,,0,
223,Botswana,BWA,1992,1.954897,1.367655,0.587242,0,,0,
224,Botswana,BWA,1993,2.184976,1.315496,0.86948,0,,0,
225,Botswana,BWA,1994,2.015324,1.298873,0.716451,0,,0,
226,Botswana,BWA,1995,1.972478,1.279381,0.693097,0,,0,
227,Botswana,BWA,1996,1.741488,1.002745,0.738743,0,,0,
228,Botswana,BWA,1997,1.72865,1.049861,0.678789,0,,0,
229,Botswana,BWA,1998,2.018222,1.221555,0.796667,0,,0,
230,Botswana,BWA,1999,1.867136,0.942232,0.924904,0,,0,
231,Botswana,BWA,2000,2.187387,1.188105,0.999281,0,,0,
232,Brazil,BRA,1990,1.450887,0.246139,1.007092,0.049659,0.073401,0.050124,0.024471
233,Brazil,BRA,1991,1.496017,0.276947,1.021937,0.04784,0.076798,0.048006,0.024489
234,Brazil,BRA,1992,1.498395,0.26429,1.047151,0.051207,0.062668,0.047755,0.025324
235,Brazil,BRA,1993,1.541938,0.267245,1.08086,0.055099,0.06415,0.047816,0.026767
236,Brazil,BRA,1994,1.577844,0.271255,1.112942,0.055816,0.062654,0.04972,0.025457
237,Brazil,BRA,1995,1.643136,0.278765,1.164093,0.058727,0.070501,0.045953,0.025099
238,Brazil,BRA,1996,1.742448,0.279868,1.242381,0.06389,0.08362,0.047104,0.025585
239,Brazil,BRA,1997,1.821151,0.279116,1.304283,0.070386,0.09058,0.051048,0.025738
240,Brazil,BRA,1998,1.855469,0.26655,1.34225,0.072563,0.094569,0.055326,0.024211
241,Brazil,BRA,1999,1.886351,0.269789,1.357274,0.081095,0.094757,0.05835,0.025086
242,Brazil,BRA,2000,1.934246,0.286913,1.361705,0.104861,0.091242,0.061049,0.028475
243,British Virgin Islands,VGB,1990,4.22309,0,4.22309,0,0,0,
244,British Virgin Islands,VGB,1991,4.554382,0,4.554382,0,0,0,
245,British Virgin Islands,VGB,1992,5.114834,0,5.114834,0,0,0,
246,British Virgin Islands,VGB,1993,5.217206,0,5.217206,0,0,0,
247,British Virgin Islands,VGB,1994,5.733295,0,5.733295,0,0,0,
248,British Virgin Islands,VGB,1995,6.219305,0,6.219305,0,0,0,
249,British Virgin Islands,VGB,1996,6.47064,0,6.47064,0,0,0,
250,British Virgin Islands,VGB,1997,6.306708,0,6.306708,0,0,0,
251,British Virgin Islands,VGB,1998,6.337439,0,6.337439,0,0,0,
252,British Virgin Islands,VGB,1999,6.173389,0,6.173389,0,0,0,
253,British Virgin Islands,VGB,2000,6.196578,0,6.196578,0,0,0,
254,Brunei Darussalam,BRN,1990,23.626707,0,5.875202,17.527687,0,0.223817,
255,Brunei Darussalam,BRN,1991,19.66009,0,6.069102,9.137597,0,4.453391,
256,Brunei Darussalam,BRN,1992,18.781209,0,4.546612,10.110926,0,4.123672,
257,Brunei Darussalam,BRN,1993,17.43763,0,5.636666,9.729039,0,2.071925,
258,Brunei Darussalam,BRN,1994,16.064946,0,4.631223,8.99888,0,2.434843,
259,Brunei Darussalam,BRN,1995,15.99877,0,3.641099,9.145657,0,3.212014,
260,Brunei Darussalam,BRN,1996,15.48454,0,3.898039,9.218981,0,2.36752,
261,Brunei Darussalam,BRN,1997,15.745555,0,4.082614,9.358428,0,2.304513,
262,Brunei Darussalam,BRN,1998,16.113946,0,4.440491,9.521877,0,2.151578,
263,Brunei Darussalam,BRN,1999,11.629079,0,4.727814,5.097525,0,1.80374,
264,Brunei Darussalam,BRN,2000,13.748531,0,2.5127,9.11814,0,2.117691,
265,Bulgaria,BGR,1990,8.747849,3.960683,3.018776,1.380329,0.244351,0.014209,0.129501
266,Bulgaria,BGR,1991,7.053354,3.644008,1.999357,1.162871,0.145014,0.010282,0.091822
267,Bulgaria,BGR,1992,6.617757,3.627011,1.749826,1.023446,0.126561,0.01597,0.074943
268,Bulgaria,BGR,1993,6.784696,3.837515,1.776829,0.946106,0.133983,0.018729,0.071535
269,Bulgaria,BGR,1994,6.598212,3.670867,1.714797,0.949173,0.168532,0.018083,0.07676
270,Bulgaria,BGR,1995,6.8358,3.693682,1.623714,1.176534,0.23505,0.019688,0.087131
271,Bulgaria,BGR,1996,6.963331,3.745949,1.664476,1.213704,0.233357,0.019054,0.086792
272,Bulgaria,BGR,1997,6.71428,4.088964,1.364246,0.989118,0.189087,0.017466,0.065401
273,Bulgaria,BGR,1998,6.457227,3.900444,1.484743,0.868313,0.135816,0.015683,0.052229
274,Bulgaria,BGR,1999,5.682086,3.259312,1.475816,0.753927,0.135556,0.015572,0.041903
275,Bulgaria,BGR,2000,5.614481,3.257957,1.316282,0.823774,0.149619,0.015368,0.051482
276,Burkina Faso,BFA,1990,0.063799,0,0.063799,0,,0,
277,Burkina Faso,BFA,1991,0.066902,0,0.066902,0,,0,
278,Burkina Faso,BFA,1992,0.065657,0,0.065657,0,,0,
279,Burkina Faso,BFA,1993,0.063673,0,0.063673,0,,0,
280,Burkina Faso,BFA,1994,0.063903,0,0.063903,0,0,0,
281,Burkina Faso,BFA,1995,0.060282,0,0.059101,0,0.001181,0,
282,Burkina Faso,BFA,1996,0.066348,0,0.065199,0,0.001149,0,
283,Burkina Faso,BFA,1997,0.07378,0,0.072289,0,0.001491,0,
284,Burkina Faso,BFA,1998,0.076684,0,0.075236,0,0.001448,0,
285,Burkina Faso,BFA,1999,0.079386,0,0.073067,0,0.006319,0,
286,Burkina Faso,BFA,2000,0.086655,0,0.083252,0,0.003402,0,
287,Burundi,BDI,1990,0.038085,0.002673,0.035412,0,,0,
288,Burundi,BDI,1991,0.042568,0.00262,0.039948,0,,0,
289,Burundi,BDI,1992,0.037641,0.00319,0.034451,0,,0,
290,Burundi,BDI,1993,0.040893,0.003245,0.037647,0,,0,
291,Burundi,BDI,1994,0.041976,0.003279,0.038697,0,,0,
292,Burundi,BDI,1995,0.040143,0.003088,0.037055,0,,0,
293,Burundi,BDI,1996,0.040776,0.003043,0.037733,0,,0,
294,Burundi,BDI,1997,0.042059,0.003048,0.039011,0,,0,
295,Burundi,BDI,1998,0.041282,0.002991,0.038291,0,,0,
296,Burundi,BDI,1999,0.040908,0.001169,0.039739,0,,0,
297,Burundi,BDI,2000,0.042985,0.001146,0.041839,0,,0,
298,Cambodia,KHM,1990,0.141448,0,0.141448,0,0,0,
299,Cambodia,KHM,1991,0.140872,0,0.140872,0,0,0,
300,Cambodia,KHM,1992,0.138745,0,0.138745,0,0,0,
301,Cambodia,KHM,1993,0.135206,0,0.135206,0,0,0,
302,Cambodia,KHM,1994,0.134002,0,0.134002,0,0,0,
303,Cambodia,KHM,1995,0.137238,0,0.137238,0,0,0,
304,Cambodia,KHM,1996,0.135648,0,0.135648,0,0,0,
305,Cambodia,KHM,1997,0.128206,0,0.128206,0,0,0,
306,Cambodia,KHM,1998,0.160764,0,0.160764,0,0,0,
307,Cambodia,KHM,1999,0.159197,0,0.159197,0,0,0,
308,Cambodia,KHM,2000,0.162961,0,0.162961,0,0,0,
309,Canada,CAN,1990,16.567775,3.585041,7.696756,4.529674,0.21055,0.432372,0.113382
310,Canada,CAN,1991,16.060949,3.71827,7.16626,4.455166,0.170289,0.433824,0.11714
311,Canada,CAN,1992,16.359691,3.772005,7.188067,4.659434,0.16947,0.465413,0.105302
312,Canada,CAN,1993,16.196069,3.450443,7.216647,4.789882,0.170671,0.465447,0.102978
313,Canada,CAN,1994,16.518519,3.538177,7.321195,4.842681,0.199071,0.504894,0.1125
314,Canada,CAN,1995,16.776937,3.562801,7.335958,5.036104,0.222924,0.508739,0.11041
315,Canada,CAN,1996,17.149197,3.591369,7.484868,5.209956,0.209009,0.544499,0.109496
316,Canada,CAN,1997,17.462915,3.787264,7.680679,5.111574,0.222787,0.544459,0.116152
317,Canada,CAN,1998,17.570172,3.959293,7.717232,4.958262,0.226518,0.596794,0.112074
318,Canada,CAN,1999,17.896966,3.93742,7.746898,5.335503,0.234161,0.53508,0.107903
319,Canada,CAN,2000,18.469011,4.215595,7.745626,5.632286,0.235702,0.529596,0.110206
320,Cape Verde,CPV,1990,0.492469,0,0.492469,0,0,0,
321,Cape Verde,CPV,1991,0.442368,0,0.442368,0,0,0,
322,Cape Verde,CPV,1992,0.470055,0,0.470055,0,0,0,
323,Cape Verde,CPV,1993,0.439588,0,0.439588,0,0,0,
324,Cape Verde,CPV,1994,0.437868,0,0.437868,0,0,0,
325,Cape Verde,CPV,1995,0.480954,0,0.480954,0,0,0,
326,Cape Verde,CPV,1996,0.513474,0,0.513474,0,0,0,
327,Cape Verde,CPV,1997,0.527495,0,0.527495,0,0,0,
328,Cape Verde,CPV,1998,0.549333,0,0.549333,0,0,0,
329,Cape Verde,CPV,1999,0.643769,0,0.643769,0,0,0,
330,Cape Verde,CPV,2000,0.647645,0,0.647645,0,0,0,
331,Central African Republic,CAF,1990,0.065214,0,0.065214,0,0,0,
332,Central African Republic,CAF,1991,0.065743,0,0.065743,0,0,0,
333,Central African Republic,CAF,1992,0.06491,0,0.06491,0,0,0,
334,Central African Republic,CAF,1993,0.064049,0,0.064049,0,0,0,
335,Central African Republic,CAF,1994,0.065514,0,0.065514,0,0,0,
